প্লেটের	10
প্লেন	170
প্লেনগুলো	5
প্লেনটা	12
প্লেনে	68
প্লেনেই	8
প্লেনের	56
প্লেস	5
প্লেসে	6
প্লেয়ার	16
প্ল্যাট	147
প্ল্যাটফর্ম	11
প্ল্যান	329
প্ল্যানটা	32
প্ল্যানে	12
প্ল্যানেট	13
প্ল্যানের	10
প্ল্যান্ট	15
প্ল্যাযাও	6
প্ল্যাযাওতে	6
প্ল্যাস্টিক	5
পড়	234
পড়ছ	14
পড়ছি	31
পড়ছিলাম	6
পড়ছিলে	4
পড়ছে	163
পড়ছেন	5
পড়ছেনা	5
পড়ছো	6
পড়ত	26
পড়তাম	21
পড়তে	303
পড়তেই	8
পড়তেও	6
পড়তেন	4
পড়তো	25
পড়নি	8
পড়ব	23
পড়বি	7
পড়বে	247
পড়বেই	5
পড়বেন	18
পড়বেনা	7
পড়বো	42
পড়ল	44
পড়লা	5
পড়লাম	40
পড়লে	77
পড়লেন	5
পড়লো	59
পড়া	146
পড়াই	14
পড়াতে	7
পড়ানো	7
পড়ানোর	5
পড়াবেন	4
পড়াবো	9
পড়ার	118
পড়ালেখা	29
পড়ালেখার	4
পড়ালেখায়	5
পড়াশুনা	19
পড়াশোনা	51
পড়াশোনার	7
পড়ায়	5
পড়ি	101
পড়িনি	9
পড়িস	10
পড়িয়ে	11
পড়ুক	19
পড়ুন	64
পড়ুয়া	6
পড়ে	1140
পড়েই	18
পড়েও	4
পড়েছ	48
পড়েছি	205
পড়েছিল	42
পড়েছিলাম	54
পড়েছিলে	14
পড়েছিলেন	8
পড়েছিলো	24
পড়েছিস	12
পড়েছে	319
পড়েছেন	34
পড়েছো	24
পড়েন	18
পড়েননি	3
পড়েনা	7
পড়েনি	23
পড়ো	241
পড়োনি	5
পয়দা	29
পয়সা	134
পয়সাও	19
পয়সাকড়ি	3
পয়সাটা	6
পয়সার	24
পয়সায়	8
পয়েন্ট	128
পয়েন্টজ	4
পয়েন্টটা	4
পয়েন্টে	12
পয়েন্টের	4
ফ	20
ফইন্নি	6
ফইন্নির	15
ফকিন্নি	5
ফকিন্নির	5
ফকির	19
ফক্স	54
ফক্সে	5
ফক্সের	4
ফগ	53
ফগকে	7
ফগের	18
ফটক	5
ফটকে	6
ফটকের	3
ফটো	45
ফটোগুলো	4
ফটোগ্রাফ	4
ফটোগ্রাফার	22
ফটোগ্রাফারের	3
ফটোগ্রাফি	5
ফটোটা	7
ফতে	5
ফতোয়া	5
ফন	12
ফনঃ	3
ফন্টেন	4
ফন্টের	3
ফন্দি	9
ফর	14
ফরচুন	5
ফরচুনা	14
ফরচুনার	4
ফরম	4
ফরমায়েশ	4
ফরহাদ	58
ফরাসি	25
ফরাসী	15
ফরেনসিক	26
ফরেভার	6
ফরেস্ট	137
ফরেস্টের	4
ফর্ড	31
ফর্ম	30
ফর্মটা	7
ফর্মুলা	26
ফর্মুলাটা	8
ফর্মে	4
ফর্সা	6
ফল	99
ফলক	3
ফলন	3
ফলমূল	7
ফলশ্রুতিতে	3
ফলস্বরূপ	4
ফলা	7
ফলাফল	108
ফলাফলই	4
ফলাফলে	4
ফলাফলের	5
ফলিত	14
ফলে	110
ফলেই	6
ফলের	18
ফলো	85
ফষ্টিনষ্টি	7
ফসকে	22
ফসল	60
ফসলের	6
ফসিল	4
ফস্টার	14
ফহিন্নি	4
ফহিন্নির	5
ফা	11
ফাঁক	15
ফাঁকফোকর	5
ফাঁকা	75
ফাঁকি	24
ফাঁকে	10
ফাঁদ	77
ফাঁদে	62
ফাঁদের	5
ফাঁপা	4
ফাঁশ	4
ফাঁস	55
ফাঁসাতে	4
ফাঁসানো	4
ফাঁসানোর	9
ফাঁসি	24
ফাঁসিতে	21
ফাঁসির	19
ফাঁসিয়ে	7
ফাঁসিয়েছে	4
ফাঁসীর	4
ফাং	12
ফাংশন	11
ফাংশনস	4
ফাই	3
ফাইজলামি	13
ফাইট	101
ফাইটার	14
ফাইটিং	10
ফাইটে	3
ফাইটের	11
ফাইন	33
ফাইনাল	37
ফাইনালি	4
ফাইনালে	9
ফাইবার	13
ফাইভ	27
ফাইল	191
ফাইলগুলো	14
ফাইলটা	16
ফাইলটি	7
ফাইলে	25
ফাইলের	16
ফাউন্টেন	26
ফাউন্টেনে	6
ফাউন্টেনের	5
ফাউন্ডেশন	13
ফাউন্ডেশনের	4
ফাউল	38
ফাও	11
ফাক	24
ফাকা	16
ফাকি	9
ফাকে	4
ফাজ	15
ফাজলামি	35
ফাজলামো	24
ফাজিল	25
ফাটতে	4
ফাটবে	4
ফাটল	21
ফাটা	4
ফাটাতে	6
ফাটাফাটি	24
ফাটাবো	4
ফাটার	6
ফাটিয়ে	28
ফাতিমা	4
ফাতেমা	23
ফাথমস	9
ফাদঁ	3
ফাদার	63
ফাদারের	10
ফাদে	13
ফান	9
ফানি	4
ফান্ড	18
ফান্ডের	5
ফাবি	4
ফাম	3
ফায়ার	27
ফার	8
ফারগাস	8
ফারজানা	4
ফারহান	13
ফারা	6
ফারাও	3
ফারাওদের	5
ফারাক	5
ফারাহ	4
ফারিকের	4
ফারুক	77
ফার্নানদেজ	4
ফার্নান্দেজ	4
ফার্নেস	4
ফার্বর	6
ফার্ম	29
ফার্মটা	5
ফার্মে	13
ফার্মের	11
ফার্স্ট	93
ফার্স্টমেট	3
ফালতু	248
ফালা	9
ফালাইছে	6
ফালাও	29
ফালানোর	5
ফালামু	5
ফালায়	4
ফালি	7
ফাস	17
ফাসি	3
ফাসিতে	6
ফাসির	3
ফাসো	8
ফাস্ট	24
ফাহাই	4
ফাহিম	6
ফায়জো	5
ফায়দা	18
ফায়ার	137
ফায়ারিং	14
ফায়ারের	4
ফি	16
ফিং	29
ফিংকে	3
ফিউজ	10
ফিউনারেল	4
ফিউনারেলে	4
ফিউরি	29
ফিউরিকে	5
ফিউরির	5
ফিউরিয়োসা	10
ফিকস	4
ফিক্স	15
ফিগার	7
ফিঙ্গারপ্রিন্ট	15
ফিজি	4
ফিজিক্স	12
ফিজিক্সের	5
ফিঞ্চ	10
ফিট	98
ফিটজ	6
ফিটজসিমন্স	4
ফিটজারবার্ট	4
ফিটজেরাল্ড	18
ফিটফাট	6
ফিটিং	9
ফিটের	4
ফিড	10
ফিডার	6
ফিতা	25
ফিদা	9
ফিন	22
ফিনারটি	9
ফিনিক	9
ফিনিক্স	15
ফিনিশ	10
ফিনিয়াস	5
ফিনেক্সে	3
ফিফটি	4
ফিরছি	25
ফিরছে	11
ফিরছো	4
ফিরত	6
ফিরতাম	5
ফিরতি	14
ফিরতে	123
ফিরদাউস	30
ফিরদাউসের	11
ফিরব	20
ফিরবে	52
ফিরবেন	6
ফিরবো	24
ফিরল	8
ফিরলাম	9
ফিরলে	17
ফিরলো	13
ফিরা	10
ফিরাতে	5
ফিরি	11
ফিরিয়ে	42
ফিরিয়ে	516
ফিরিয়েও	5
ফিরে	2663
ফিরেও	7
ফিরেছ	7
ফিরেছি	8
ফিরেছে	32
ফিরেছো	5
ফিরো	7
ফিল	52
ফিলচ	8
ফিলি	16
ফিলিং	5
ফিলিংস	11
ফিলিপ	71
ফিলিপস	5
ফিলিপসের	7
ফিলিপা	9
ফিলিপাইন	5
ফিলিপাইনে	5
ফিলিস	3
ফিলিয়েস	52
ফিল্টার	7
ফিল্ট্রাশন	3
ফিল্ড	25
ফিল্ডে	11
ফিল্ডের	5
ফিল্ম	50
ফিল্মে	3
ফিল্মের	9
ফিশার	74
ফিশারকে	12
ফিশারিজ	3
ফিশারের	15
ফিশিং	11
ফিস	16
ফিসফিস	22
ফিসফিসানি	9
ফিসফিসিয়ে	4
ফিসা	7
ফিসিট	11
ফিস্	4
ফিস্ট	8
ফিয়ালব্যাকা	4
ফীচারের	3
ফীনলে	15
ফু	29
ফুঁ	20
ফুঁক	8
ফুঁসে	4
ফুঁড়ে	5
ফুট	146
ফুটছে	6
ফুটন্ত	10
ফুটপাত	4
ফুটপাতে	5
ফুটপাথ	4
ফুটবল	90
ফুটবলার	4
ফুটবলের	7
ফুটবে	13
ফুটা	10
ফুটানো	4
ফুটিয়ে	7
ফুটে	22
ফুটেজ	36
ফুটেজটা	5
ফুটেজে	4
ফুটের	10
ফুটো	19
ফুড	22
ফুডের	5
ফুপু	4
ফুফা	32
ফুফাতো	7
ফুফার	12
ফুফি	24
ফুফু	25
ফুফুর	6
ফুরিয়ে	5
ফুরিয়ে	27
ফুরিয়েছে	4
ফুর্তি	34
ফুল	203
ফুলগুলো	14
ফুলঝারিয়া	3
ফুলতে	4
ফুলদানি	10
ফুলার	19
ফুলে	19
ফুলের	39
ফুসফুস	28
ফুসফুসে	8
ফুসফুসের	9
ফুসা	16
ফুসাদের	3
ফুসারা	5
ফুয়াদ	4
ফুয়েল	13
ফেঁসে	22
ফেইজ	6
ফেইল	6
ফেইসবুক	8
ফেউ	6
ফেক	4
ফেটিয়ে	6
ফেটে	52
ফেডারেল	25
ফেডেরাল	8
ফেনট্রেস	5
ফেন্স	8
ফেবের	6
ফেব্রুয়ারি	14
ফেব্রুয়ারী	5
ফেভারিট	13
ফের	7
ফেরত	399
ফেরা	36
ফেরাউন	4
ফেরাউনের	3
ফেরাতে	10
ফেরানো	4
ফেরাবে	4
ফেরার	116
ফেরারি	6
ফেরি	9
ফেরিতে	4
ফেরিরো	4
ফেরে	9
ফেরেনি	8
ফেরেশতা	18
ফেরো	5
ফেরৎ	41
ফেল	319
ফেলছ	20
ফেলছি	49
ফেলছিল	4
ফেলছিলাম	7
ফেলছিলে	5
ফেলছে	64
ফেলছেন	6
ফেলছো	17
ফেলত	29
ফেলতাম	32
ফেলতে	302
ফেলতেও	5
ফেলতেন	5
ফেলতো	26
ফেলনা	9
ফেলব	206
ফেলবনা	4
ফেলবি	18
ফেলবে	455
ফেলবেন	34
ফেলবেনা	6
ফেলবো	246
ফেলল	36
ফেললাম	60
ফেললি	7
ফেললে	61
ফেললেই	6
ফেললেও	5
ফেললেন	11
ফেললো	33
ফেলা	236
ফেলাই	4
ফেলাও	3
ফেলার	112
ফেলি	143
ফেলিক্স	13
ফেলিস	8
ফেলিসিটি	13
ফেলুক	6
ফেলুন	44
ফেলে	1013
ফেলেও	5
ফেলেছ	108
ফেলেছি	355
ফেলেছিল	55
ফেলেছিলাম	54
ফেলেছিলি	5
ফেলেছিলে	21
ফেলেছিলেন	18
ফেলেছিলো	28
ফেলেছিস	16
ফেলেছে	333
ফেলেছেন	52
ফেলেছো	67
ফেলেন	12
ফেলেনি	4
ফেলো	376
ফেলোনা	5
ফেস	20
ফেসবুক	48
ফেসবুকে	30
ফেসবুকেঃ	5
ফেসবুকের	4
ফেসিয়াল	8
ফেসে	26
ফেসেছি	4
ফোন	6
ফেয়জা	15
ফেয়ার	7
ফেয়ারি	7
ফেয়ারী	21
ফেয়ারীর	4
ফেয়ারীরা	7
ফো	5
ফোঁটা	18
ফোঁটাও	5
ফোঁস	4
ফোঁড়া	3
ফোকাস	15
ফোটা	22
ফোটার	4
ফোটে	10
ফোন	1557
ফোনই	4
ফোনও	6
ফোনকল	6
ফোনগুলো	5
ফোনটা	158
ফোনটাও	5
ফোনটি	6
ফোনে	141
ফোনেই	8
ফোনের	70
ফোর	22
ফোরম্যান	14
ফোরস	8
ফোরসিবল	4
ফোর্ট	13
ফোর্ড	24
ফোর্স	62
ফোর্সও	4
ফোর্সে	8
ফোর্সের	20
ফোয়ারা	6
ফৌজ	30
ফৌজদারি	4
ফ্যাকাশে	9
ফ্যাকাসে	3
ফ্যাক্টরি	63
ফ্যাক্টরিটা	6
ফ্যাক্টরিতে	23
ফ্যাক্টরির	25
ফ্যাক্টরী	5
ফ্যাক্টরীর	4
ফ্যাক্স	5
ফ্যাক্সটা	4
ফ্যাঙ্গ	5
ফ্যান	30
ফ্যান্টাসটিক	4
ফ্যান্টাসি	4
ফ্যান্টাস্টিক	8
ফ্যামিলি	35
ফ্যামিলির	14
ফ্যারিস	27
ফ্যাল	5
ফ্যালকন	5
ফ্যালকনি	9
ফ্যালকনির	11
ফ্যালকো	4
ফ্যালন	15
ফ্যাল্ক	6
ফ্যাল্কন	6
ফ্যাশন	14
ফ্যাশনের	6
ফ্যাসিবাদী	4
ফ্যাসিলিটি	7
ফ্যাসিস্ট	7
ফ্র	28
ফ্রন্ট	9
ফ্রস্ট	21
ফ্রাই	25
ফ্রাইডে	6
ফ্রাউ	4
ফ্রাঙ্ক	101
ফ্রাঙ্কলিন	8
ফ্রাঙ্কি	7
ফ্রাঙ্গোইজ	4
ফ্রাঞ্জ	7
ফ্রানসিস্কো	5
ফ্রান্স	32
ফ্রান্সিস	30
ফ্রান্সিসকো	13
ফ্রান্সে	33
ফ্রান্সের	40
ফ্রি	83
ফ্রিক	3
ফ্রিকোয়েন্সি	9
ফ্রিকোয়েন্সিতে	4
ফ্রিগা	3
ফ্রিজ	32
ফ্রিজে	15
ফ্রিজের	17
ফ্রিতে	12
ফ্রিম্যান	4
ফ্রিল্যান্স	3
ফ্রী	6
ফ্রুট	4
ফ্রুটিকা	5
ফ্রেংক	6
ফ্রেঙ্ক	5
ফ্রেঞ্চ	117
ফ্রেঞ্চদের	4
ফ্রেঞ্চম্যানের	5
ফ্রেড	38
ফ্রেডরিখ	4
ফ্রেডি	30
ফ্রেডের	5
ফ্রেডো	7
ফ্রেন্ড	39
ফ্রেন্ডস	4
ফ্রেন্ডের	9
ফ্রেন্স	11
ফ্রেম	13
ফ্রেশ	17
ফ্রোজেন	5
ফ্রোডো	107
ফ্রোডোর	4
ফ্র্যাঙ্ক	259
ফ্র্যাঙ্কি	24
ফ্র্যাঙ্কের	10
ফ্র্যাজিয়ার	14
ফ্র্যান্সিসকো	4
ফ্রয়েড	6
ফ্লপ	6
ফ্লাইং	4
ফ্লাইট	137
ফ্লাইটে	25
ফ্লাইটের	16
ফ্লাওয়ার	14
ফ্লাওয়ার	6
ফ্লাক্স	10
ফ্লাগ	37
ফ্লাফি	5
ফ্লাফির	3
ফ্লামেল	9
ফ্লাশ	11
ফ্লায়িং	4
ফ্লিন	31
ফ্লিনের	11
ফ্লিন্ট	9
ফ্লিপ	8
ফ্লিম	4
ফ্লু	11
ফ্লুইড	4
ফ্লুরট	6
ফ্লেউর	7
ফ্লেভার	9
ফ্লেমিং	4
ফ্লেশ	4
ফ্লেয়ার	7
ফ্লোর	29
ফ্লোরিডা	8
ফ্লোরিডাতে	4
ফ্লোরিডার	3
ফ্লোরিডায়	5
ফ্লোরে	39
ফ্লোরের	11
ফ্ল্যাট	23
ফ্ল্যাটে	30
ফ্ল্যাপ	7
ফ্ল্যাশ	37
ফ্ল্যাশলাইট	7
ফ্লয়েড	12
ফড়িং	3
ফয়সাল	6
ফয়সালা	17
ব	8
বঁড়শি	30
বঁড়শির	3
বংশ	22
বংশগত	4
বংশধর	12
বংশধরকে	3
বংশে	6
বংশের	49
বংস	4
বই	336
বইও	3
বইকে	3
বইগুলো	13
বইছে	20
বইটা	55
বইটার	9
বইটি	7
বইতে	17
বইন	7
বইপত্র	6
বইবে	7
বইয়ের	3
বইলা	13
বইলেন	4
বইসা	5
বইয়ে	37
বইয়ের	77
বউ	133
বউও	3
বউকে	27
বউটা	4
বউয়ের	35
বক	11
বকছ	8
বকছি	3
বকছিস	7
বকছে	6
বকছেন	4
বকছো	12
বকতে	4
বকবক	50
বকবকানি	9
বকর	5
বকশিশ	6
বকা	8
বকাবকি	4
বকিস	5
বকে	4
বকেয়া	5
বকো	5
বক্তব্য	45
বক্তব্যে	6
বক্তব্যের	6
বক্তৃতা	28
বক্স	67
বক্সটা	9
বক্সটার	12
বক্সটারের	4
বক্সার	14
বক্সিং	101
বক্সে	31
বক্সের	14
বখশিশ	5
বখে	4
বগডান	4
বগস	9
বগি	15
বগিতে	20
বঙ্গানুবাদে	30
বচ্চন	9
বছর	2155
বছরই	11
বছরও	6
বছরখানেক	13
বছরগুলো	4
বছরটা	4
বছরে	143
বছরেই	4
বছরেও	17
বছরের	476
বছরেরও	22
বজায়	19
বজায়	64
বজ্জাত	25
বজ্জাতটা	5
বজ্জাতের	5
বজ্জাৎ	13
বজ্র	13
বজ্রপাত	18
বজ্রপাতের	11
বজ্রবিদ্যুত	4
বঞ্চিত	12
বট	6
বটম	3
বটে	74
বটেই	25
বড়	188
বড়ই	5
বড়দিন	24
বড়ভাই	8
বড়ি	16
বডি	40
বডিগার্ড	12
বডিটা	4
বড্ড	23
বণিক	8
বদ	25
বদখত	4
বদনাম	18
বদমাইশ	23
বদমাইশটা	5
বদমাইশের	4
বদমাইস	4
বদমাশ	72
বদমাশগুলো	5
বদমাশটা	11
বদমাশদের	6
বদমাশি	6
বদমাশের	16
বদমায়েশ	4
বদমেজাজি	7
বদরাগী	4
বদল	33
বদলা	24
বদলাও	13
বদলাওনি	6
বদলাচ্ছি	6
বদলাচ্ছে	4
বদলাতে	80
বদলানো	17
বদলানোর	19
বদলাবে	22
বদলাবেনা	6
বদলালো	4
বদলায়	37
বদলায়নি	11
বদলি	15
বদলির	4
বদলিয়ে	9
বদলিয়েছে	4
বদলে	412
বদলেছি	3
বদলেছে	13
বদৌলতে	10
বদ্দা	4
বদ্ধ	31
বদ্ধপরিকর	4
বধ	14
বধির	15
বধু	4
বধূ	7
বধূটা	6
বধূমাতা	4
বন	81
বনবে	7
বনভূমি	7
বনমানুষের	4
বনরক্ষক	20
বনরক্ষী	3
বনাঞ্চল	4
বনাম	20
বনি	4
বনিক	3
বনিকদের	3
বনে	51
বনেট	6
বনের	46
বন্ড	76
বন্ডের	10
বন্দক	4
বন্দর	16
বন্দরে	16
বন্দরের	5
বন্দি	89
বন্দিদের	7
বন্দির	4
বন্দিরা	3
বন্দী	172
বন্দীকে	6
বন্দীদের	35
বন্দীর	3
বন্দীরা	5
বন্দীশালা	5
বন্দুক	394
বন্দুকও	6
বন্দুককে	3
বন্দুকগুলো	5
বন্দুকটা	37
বন্দুকটি	3
বন্দুকধারী	8
বন্দুকে	12
বন্দুকের	48
বন্দোবস্ত	14
বন্ধ	2339
বন্ধই	9
বন্ধক	9
বন্ধকী	9
বন্ধন	34
বন্ধনী	7
বন্ধনে	9
বন্ধি	4
বন্ধী	9
বন্ধু	1531
বন্ধুই	7
বন্ধুও	10
বন্ধুক	8
বন্ধুকে	110
বন্ধুকেই	3
বন্ধুকেও	4
বন্ধুকের	4
বন্ধুগণ	30
বন্ধুগন	9
বন্ধুটা	9
বন্ধুটাকে	5
বন্ধুটি	4
বন্ধুত্ত	4
বন্ধুত্তের	4
বন্ধুত্ব	74
বন্ধুত্বপূর্ণ	12
বন্ধুত্বে	3
বন্ধুত্বের	16
বন্ধুদের	251
বন্ধুদেরকে	7
বন্ধুবান্ধব	13
বন্ধুর	158
বন্ধুরা	356
বন্ধুরাও	4
বন্ধুরে	3
বন্ধুসুলভ	8
বন্ধের	12
বন্ধ্যা	8
বন্য	48
বন্যদের	3
বন্যরা	5
বন্যা	41
বন্যায়	8
বপন	6
বপনকারী	4
বফুর	16
বব	138
ববাইজান্টাইন	3
ববি	48
ববিনস্কি	7
ববের	9
বমি	48
বমিতে	4
বমির	6
বম্ব	5
বম্বার	4
বম্বুর	12
বয়	12
বয়ফ্রেন্ড	4
বয়স	32
বয়সী	45
বয়সে	11
বয়সের	3
বয়স্ক	7
বয়ে	5
বয়েজ	5
বর	37
বরং	295
বরংচ	4
বরকে	6
বরখাস্ত	42
বরখেলাপ	4
বরঞ্চ	21
বরণ	10
বরদাশত	14
বরদাস্ত	4
বরফ	100
বরফে	14
বরফের	65
বরবাদ	26
বরাদ্দ	18
বরাবর	95
বরাবরই	11
বরাবরের	17
বরের	11
বরোমির	5
বর্গ	8
বর্গা	3
বর্জন	8
বর্জ্য	16
বর্ডার	15
বর্ডারে	14
বর্ডারের	10
বর্ডেন	31
বর্ডেনের	6
বর্ণ	15
বর্ণনা	66
বর্ণবাদী	4
বর্ণমালা	7
বর্ণের	10
বর্তমান	118
বর্তমানে	42
বর্তমানের	9
বর্ধনশীল	3
বর্ধিত	5
বর্ননা	9
বর্বর	23
বর্বরতা	6
বর্ম	39
বর্মের	11
বর্শা	26
বর্শাটা	3
বর্ষণ	13
বর্ষসেরা	3
বর্ষা	8
বর্ষিত	18
বর্ষে	13
বর্ষের	11
বল	1482
বলছ	532
বলছনা	12
বলছি	2380
বলছিনা	59
বলছিল	114
বলছিলা	7
বলছিলাম	232
বলছিলি	10
বলছিলে	58
বলছিলেন	27
বলছিলো	54
বলছিস	126
বলছে	807
বলছেন	394
বলছেনা	5
বলছো	382
বলটা	29
বলটাকে	7
বলত	90
বলতাছে	7
বলতাম	89
বলতে	3867
বলতেই	94
বলতেও	10
বলতেছ	10
বলতেছি	23
বলতেছে	11
বলতেছেন	5
বলতেছো	13
বলতেন	65
বলতো	148
বলদ	92
বলদটা	5
বলদটাকে	4
বলদা	9
বলদের	13
বলনা	35
বলনি	39
বলপার্কের	4
বলব	470
বলবনা	33
বলবা	15
বলবান	10
বলবি	84
বলবিনা	5
বলবীর	8
বলবে	836
বলবেই	4
বলবেন	252
বলবেনা	87
বলবো	578
বলবোনা	14
বলল	306
বললা	11
বললাম	389
বললামই	8
বললি	77
বললে	571
বললেই	60
বললেও	23
বললেন	232
বললেনা	15
বললো	308
বলস	7
বলসি	3
বলসে	5
বলা	1164
বলাই	16
বলাও	8
বলাটা	16
বলাটাই	7
বলাতে	15
বলাবলি	20
বলাবলির	3
বলার	738
বলায়	22
বলি	715
বলিও	18
বলিদান	25
বলিনা	20
বলিনি	247
বলিব	4
বলির	23
বলিষ্ঠ	8
বলিস	110
বলিসনি	12
বলিয়ে	10
বলুক	23
বলুন	696
বলে	3055
বলেই	114
বলেও	12
বলেছ	376
বলেছি	884
বলেছিই	9
বলেছিনা	9
বলেছিল	384
বলেছিলা	4
বলেছিলাম	694
বলেছিলি	43
বলেছিলে	376
বলেছিলেন	253
বলেছিলো	127
বলেছিস	41
বলেছে	1063
বলেছেন	417
বলেছো	137
বলেন	466
বলেননি	28
বলেনা	30
বলেনি	147
বলের	21
বলো	4
বলো	1967
বলোঃ	4
বলোতো	12
বলোনা	28
বলোনি	54
বল্	9
বল্টু	12
বল্লম	4
বল্লা	5
বলয়	4
বশ	23
বশবর্তী	5
বশীভূত	4
বশে	16
বশ্যতা	7
বস	672
বসকে	25
বসছি	5
বসছে	4
বসছ্	4
বসত	4
বসতি	24
বসতির	6
বসতে	122
বসতো	4
বসদের	5
বসন্ত	27
বসন্তে	7
বসন্তের	23
বসব	9
বসবাস	111
বসবাসকারীরা	5
বসবাসের	8
বসবি	4
বসবে	44
বসবেন	8
বসবো	18
বসল	3
বসলাম	5
বসলে	9
বসলো	11
বসা	66
বসাও	5
বসাচ্ছি	5
বসাতে	7
বসানো	10
বসানোর	13
বসাবে	8
বসাবো	4
বসার	29
বসায়	6
বসি	29
বসিয়ে	37
বসিয়েছি	4
বসিয়েছে	5
বসুন	172
বসে	1016
বসেই	17
বসেও	6
বসেছি	11
বসেছিল	19
বসেছিলাম	16
বসেছিলে	6
বসেছিলো	5
বসেছে	28
বসেন	13
বসের	58
বসো	413
বস্	4
বস্টনে	5
বস্ত	3
বস্তা	21
বস্তাগুলো	10
বস্তাপচা	4
বস্তাবন্দী	4
বস্তায়	7
বস্তি	12
বস্তিতে	5
বস্তির	11
বস্তু	61
বস্তুই	3
বস্তুকে	8
বস্তুত	13
বস্তুর	16
বস্ত্রকে	3
বস্ত্রাবৃত	3
বহন	143
বহনকারী	6
বহনের	14
বহমান	7
বহর	21
বহরে	3
বহরের	3
বহাল	13
বহিঃপ্রকাশ	9
বহিরাগত	8
বহির্গত	3
বহির্গমন	5
বহিষ্কার	41
বহিষ্কৃত	10
বহিস্কার	20
বহু	75
বহুকাল	10
বহুত	37
বহুদিন	31
বহুদিনের	3
বহুদূর	5
বহুদূরে	4
বহুবার	11
বহুমুখী	4
বহুমূল্য	5
বা	1327
বাঁ	46
বাঁক	12
বাঁকা	18
বাঁকানো	6
বাঁকের	4
বাঁচ	3
বাঁচতে	152
বাঁচতো	4
বাঁচব	12
বাঁচবি	4
বাঁচবে	54
বাঁচবেনা	3
বাঁচবো	20
বাঁচলাম	10
বাঁচা	41
বাঁচাও	253
বাঁচাচ্ছি	4
বাঁচাটা	4
বাঁচাতে	300
বাঁচাতেই	7
বাঁচান	40
বাঁচানো	23
বাঁচানোর	117
বাঁচাব	13
বাঁচাবে	41
বাঁচাবো	10
বাঁচার	56
বাঁচাল	7
বাঁচালাম	5
বাঁচালে	12
বাঁচালেন	4
বাঁচায়	12
বাঁচি	16
বাঁচিয়ে	91
বাঁচিয়েছ	26
বাঁচিয়েছি	22
বাঁচিয়েছিল	13
বাঁচিয়েছিলাম	6
বাঁচিয়েছিলে	4
বাঁচিয়েছিলেন	5
বাঁচিয়েছিস	4
বাঁচিয়েছে	51
বাঁচিয়েছেন	23
বাঁচিয়েছো	9
বাঁচে	11
বাঁচো	15
বাঁটুল	4
বাঁদর	27
বাঁদরটা	4
বাঁদরামি	3
বাঁদরের	8
বাঁদিকে	16
বাঁদিকের	4
বাঁধ	41
বাঁধতে	23
বাঁধন	27
বাঁধবে	4
বাঁধা	112
বাঁধাই	11
বাঁধার	10
বাঁধায়	4
বাঁধিয়ে	4
বাঁধিয়েছ	4
বাঁধুন	4
বাঁধে	7
বাঁধের	9
বাঁধো	19
বাঁশ	31
বাঁশি	19
বাঁশিও	5
বাঁয়ে	22
বাংলা	238
বাংলাদেশ	12
বাংলাদেশে	5
বাংলাদেশের	14
বাংলায়	37
বাই	239
বাইক	83
বাইকটা	16
বাইকটি	5
বাইকে	18
বাইকের	15
বাইচ্চা	7
বাইজ	10
বাইজান্টাইন	6
বাইজান্টাইনীয়রা	3
বাইজান্টাইনের	6
বাইজান্টিনীয়রা	3
বাইতে	8
বাইনচোত	7
বাইনারি	11
বাইপাস	8
বাইফ্রস্ট	3
বাইবেল	84
বাইবেলটা	6
বাইবেলে	15
বাইবেলের	22
বাইর	35
বাইরাভা	9
বাইরে	1170
বাইরেই	22
বাইরেও	12
বাইরের	113
বাইসাইকেল	7
বাক	20
বাকপিক	14
বাকবিক	14
বাকবিককে	5
বাকম্যান	4
বাকস	8
বাকা	7
বাকারা	6
বাকি	681
বাকিগুলো	10
বাকিটা	46
বাকিটুকু	15
বাকিদের	37
বাকিরা	50
বাকিরাও	5
বাকী	110
বাকীগুলো	4
বাকীটা	9
বাকীদের	8
বাকীরা	9
বাকেট	4
বাকোয়াজ	5
বাক্পটুতাপূর্ণ	6
বাক্য	16
বাক্যটা	6
বাক্যে	3
বাক্যের	7
বাক্স	68
বাক্সটা	21
বাক্সে	34
বাক্সের	15
বাগ	6
বাগদত্তা	11
বাগদত্তার	7
বাগদাদ	10
বাগদাদে	6
বাগদান	9
বাগদানের	5
বাগলে	3
বাগা	3
বাগান	44
বাগানে	28
বাগানের	43
বাগিন্স	23
বাগে	10
বাগ্গিয়া	4
বাগড়া	12
বাঘ	55
বাঘকে	5
বাঘে	5
বাঘের	31
বাঙ্ক	5
বাঙ্কার	5
বাচঁতে	10
বাচঁবো	4
বাচতে	25
বাচবে	8
বাচমু	4
বাচস	29
বাচসকে	4
বাচসের	9
বাচা	5
বাচাঁও	7
বাচাঁতে	15
বাচাঁর	4
বাচাই	4
বাচাইছে	3
বাচাও	48
বাচাতে	62
বাচান	5
বাচানো	4
বাচানোর	39
বাচাবে	11
বাচার	22
বাচাল	5
বাচিঁয়ে	6
বাচিয়ে	37
বাচিয়েছ	8
বাচিয়েছি	11
বাচিয়েছে	10
বাচ্চা	913
বাচ্চাই	9
বাচ্চাও	12
বাচ্চাকাচ্চা	30
বাচ্চাকাচ্চাদের	9
বাচ্চাকাচ্চার	4
বাচ্চাকে	103
